year,country_name,medal_type,count,past_medals,avg_last_3,delta
1920,Great Britain,SILVER,15,248.0,14.0,1.0
1924,Great Britain,BRONZE,14,263.0,14.333333333333334,-1.0
1924,Great Britain,GOLD,10,277.0,13.0,-4.0
1924,Great Britain,SILVER,14,287.0,12.666666666666666,4.0
1928,Great Britain,BRONZE,8,301.0,10.666666666666666,-6.0
1928,Great Britain,GOLD,3,309.0,8.333333333333334,-5.0
1928,Great Britain,SILVER,10,312.0,7.0,7.0
1932,Great Britain,BRONZE,5,322.0,6.0,-5.0
1932,Great Britain,GOLD,4,327.0,6.333333333333333,-1.0
1932,Great Britain,SILVER,7,331.0,5.333333333333333,3.0
1936,Great Britain,BRONZE,3,338.0,4.666666666666667,-4.0
1936,Great Britain,GOLD,5,341.0,5.0,2.0
1936,Great Britain,SILVER,8,346.0,5.333333333333333,3.0
1948,Great Britain,BRONZE,8,354.0,7.0,0.0
1948,Great Britain,GOLD,3,362.0,6.333333333333333,-5.0
1948,Great Britain,SILVER,14,365.0,8.333333333333334,11.0
1952,Great Britain,BRONZE,8,379.0,8.333333333333334,-6.0
1952,Great Britain,GOLD,2,387.0,8.0,-6.0
1952,Great Britain,SILVER,2,389.0,4.0,0.0
1956,Great Britain,BRONZE,9,391.0,4.333333333333333,7.0
1956,Great Britain,GOLD,5,400.0,5.333333333333333,-4.0
1956,Great Britain,SILVER,7,405.0,7.0,2.0
1960,Great Britain,BRONZE,12,412.0,8.0,5.0
1960,Great Britain,GOLD,2,424.0,7.0,-10.0
1960,Great Britain,SILVER,6,426.0,6.666666666666667,4.0
1964,Great Britain,BRONZE,2,432.0,3.3333333333333335,-4.0
1964,Great Britain,GOLD,5,434.0,4.333333333333333,3.0
1964,Great Britain,SILVER,12,439.0,6.333333333333333,7.0
1968,Great Britain,BRONZE,3,451.0,6.666666666666667,-9.0
1968,Great Britain,GOLD,5,454.0,6.666666666666667,2.0
1968,Great Britain,SILVER,5,459.0,4.333333333333333,0.0
1972,Great Britain,BRONZE,9,464.0,6.333333333333333,4.0
1972,Great Britain,GOLD,4,473.0,6.0,-5.0
1972,Great Britain,SILVER,5,477.0,6.0,1.0
1976,Great Britain,BRONZE,5,482.0,4.666666666666667,0.0
1976,Great Britain,GOLD,4,487.0,4.666666666666667,-1.0
1976,Great Britain,SILVER,5,491.0,4.666666666666667,1.0
1980,Great Britain,BRONZE,9,496.0,6.0,4.0
1980,Great Britain,GOLD,6,505.0,6.666666666666667,-3.0
1980,Great Britain,SILVER,7,511.0,7.333333333333333,1.0
1984,Great Britain,BRONZE,21,518.0,11.333333333333334,14.0
1984,Great Britain,GOLD,6,539.0,11.333333333333334,-15.0
1984,Great Britain,SILVER,11,545.0,12.666666666666666,5.0
1988,Great Britain,BRONZE,9,556.0,8.666666666666666,-2.0
1988,Great Britain,GOLD,5,565.0,8.333333333333334,-4.0
1988,Great Britain,SILVER,10,570.0,8.0,5.0
1992,Great Britain,BRONZE,12,580.0,9.0,2.0
1992,Great Britain,GOLD,5,592.0,9.0,-7.0
1992,Great Britain,SILVER,3,597.0,6.666666666666667,-2.0
1994,Great Britain,BRONZE,2,600.0,3.3333333333333335,-1.0
1996,Great Britain,BRONZE,6,602.0,3.6666666666666665,4.0
1996,Great Britain,GOLD,1,608.0,3.0,-5.0
1996,Great Britain,SILVER,8,609.0,5.0,7.0
1998,Great Britain,BRONZE,1,617.0,3.3333333333333335,-7.0
2000,Great Britain,BRONZE,7,618.0,5.333333333333333,6.0
2000,Great Britain,GOLD,11,625.0,6.333333333333333,4.0
2000,Great Britain,SILVER,10,636.0,9.333333333333334,-1.0
2002,Great Britain,BRONZE,1,646.0,7.333333333333333,-9.0
2002,Great Britain,GOLD,1,647.0,4.0,0.0
2004,Great Britain,BRONZE,12,648.0,4.666666666666667,11.0
2004,Great Britain,GOLD,9,660.0,7.333333333333333,-3.0
2004,Great Britain,SILVER,9,669.0,10.0,0.0
2006,Great Britain,SILVER,1,678.0,6.333333333333333,-8.0
2008,Great Britain,BRONZE,19,679.0,9.666666666666666,18.0
2008,Great Britain,GOLD,19,698.0,13.0,0.0
2008,Great Britain,SILVER,13,717.0,17.0,-6.0
2010,Great Britain,GOLD,1,730.0,11.0,-12.0
2012,Great Britain,BRONZE,18,731.0,10.666666666666666,17.0
2012,Great Britain,GOLD,29,749.0,16.0,11.0
2012,Great Britain,SILVER,18,778.0,21.666666666666668,-11.0
2014,Great Britain,BRONZE,3,796.0,16.666666666666668,-15.0
2014,Great Britain,GOLD,1,799.0,7.333333333333333,-2.0
2014,Great Britain,SILVER,1,800.0,1.6666666666666667,0.0
2016,Great Britain,BRONZE,17,801.0,6.333333333333333,16.0
2016,Great Britain,GOLD,27,818.0,15.0,10.0
2016,Great Britain,SILVER,23,845.0,22.333333333333332,-4.0
2018,Great Britain,BRONZE,4,868.0,18.0,-19.0
2018,Great Britain,GOLD,1,872.0,9.333333333333334,-3.0
2020,Great Britain,BRONZE,22,873.0,9.0,21.0
2020,Great Britain,GOLD,22,895.0,15.0,0.0
2020,Great Britain,SILVER,21,917.0,21.666666666666668,-1.0
2022,Great Britain,GOLD,1,938.0,14.666666666666666,-20.0
2022,Great Britain,SILVER,1,939.0,7.666666666666667,0.0
1896,Greece,BRONZE,17,940.0,0.0,0.0
1896,Greece,GOLD,10,17.0,0.0,-7.0
1896,Greece,SILVER,18,27.0,15.0,8.0
1904,Greece,BRONZE,1,45.0,9.666666666666666,-17.0
1904,Greece,GOLD,1,46.0,6.666666666666667,0.0
1908,Greece,BRONZE,1,47.0,1.0,0.0
1908,Greece,SILVER,3,48.0,1.6666666666666667,2.0
1912,Greece,BRONZE,1,51.0,1.6666666666666667,-2.0
1912,Greece,GOLD,1,52.0,1.6666666666666667,0.0
1920,Greece,SILVER,1,53.0,1.0,0.0
1956,Greece,BRONZE,1,54.0,1.0,0.0
1960,Greece,GOLD,1,55.0,1.0,0.0
1968,Greece,BRONZE,1,56.0,1.0,0.0
1972,Greece,SILVER,2,57.0,1.3333333333333333,1.0
1980,Greece,BRONZE,2,59.0,1.6666666666666667,0.0
1980,Greece,GOLD,1,61.0,1.6666666666666667,-1.0
1984,Greece,BRONZE,1,62.0,1.3333333333333333,0.0
1984,Greece,SILVER,1,63.0,1.0,0.0
1988,Greece,BRONZE,1,64.0,1.0,0.0
1992,Greece,GOLD,2,65.0,1.3333333333333333,1.0
1996,Greece,GOLD,4,67.0,2.3333333333333335,2.0
1996,Greece,SILVER,4,71.0,3.3333333333333335,0.0
2000,Greece,BRONZE,3,75.0,3.6666666666666665,-1.0
2000,Greece,GOLD,4,78.0,3.6666666666666665,1.0
2000,Greece,SILVER,6,82.0,4.333333333333333,2.0
2004,Greece,BRONZE,4,88.0,4.666666666666667,-2.0
2004,Greece,GOLD,6,92.0,5.333333333333333,2.0
2004,Greece,SILVER,6,98.0,5.333333333333333,0.0
2008,Greece,BRONZE,1,104.0,4.333333333333333,-5.0
2008,Greece,SILVER,2,105.0,3.0,1.0
2012,Greece,BRONZE,2,107.0,1.6666666666666667,0.0
2016,Greece,BRONZE,2,109.0,2.0,0.0
2016,Greece,GOLD,3,111.0,2.3333333333333335,1.0
2016,Greece,SILVER,1,114.0,2.0,-2.0
2020,Greece,BRONZE,1,115.0,1.6666666666666667,0.0
2020,Greece,GOLD,2,116.0,1.3333333333333333,1.0
2020,Greece,SILVER,1,118.0,1.3333333333333333,-1.0
2012,Grenada,GOLD,1,119.0,0.0,0.0
2016,Grenada,SILVER,1,1.0,0.0,0.0
2020,Grenada,BRONZE,1,2.0,1.0,0.0
2012,Guatemala,SILVER,1,3.0,0.0,0.0
1980,Guyana,BRONZE,1,1.0,0.0,0.0
1924,Haiti,BRONZE,1,1.0,0.0,0.0
1928,Haiti,SILVER,1,1.0,0.0,0.0
1996,"Hong Kong, China",GOLD,1,2.0,0.0,0.0
2004,"Hong Kong, China",SILVER,1,1.0,0.0,0.0
2012,"Hong Kong, China",BRONZE,1,2.0,1.0,0.0
2020,"Hong Kong, China",BRONZE,3,3.0,1.6666666666666667,2.0
2020,"Hong Kong, China",GOLD,1,6.0,1.6666666666666667,-2.0
2020,"Hong Kong, China",SILVER,2,7.0,2.0,1.0
1896,Hungary,BRONZE,3,9.0,0.0,0.0
1896,Hungary,GOLD,2,3.0,0.0,-1.0
1896,Hungary,SILVER,1,5.0,2.0,-1.0
1900,Hungary,BRONZE,2,6.0,1.6666666666666667,1.0
1900,Hungary,GOLD,1,8.0,1.3333333333333333,-1.0
1900,Hungary,SILVER,2,9.0,1.6666666666666667,1.0
1904,Hungary,BRONZE,1,11.0,1.3333333333333333,-1.0
1904,Hungary,GOLD,2,12.0,1.6666666666666667,1.0
1904,Hungary,SILVER,1,14.0,1.3333333333333333,-1.0
1908,Hungary,BRONZE,2,15.0,1.6666666666666667,1.0
1908,Hungary,GOLD,3,17.0,2.0,1.0
1908,Hungary,SILVER,4,20.0,3.0,1.0
1912,Hungary,BRONZE,3,24.0,3.3333333333333335,-1.0
1912,Hungary,GOLD,3,27.0,3.3333333333333335,0.0
1912,Hungary,SILVER,2,30.0,2.6666666666666665,-1.0
1924,Hungary,BRONZE,4,32.0,3.0,2.0
1924,Hungary,GOLD,2,36.0,2.6666666666666665,-2.0
1924,Hungary,SILVER,3,38.0,3.0,1.0
1928,Hungary,GOLD,4,41.0,3.0,1.0
1928,Hungary,SILVER,5,45.0,4.0,1.0
1932,Hungary,BRONZE,6,50.0,5.0,1.0
1932,Hungary,GOLD,6,56.0,5.666666666666667,0.0
1932,Hungary,SILVER,4,62.0,5.333333333333333,-2.0
1936,Hungary,BRONZE,6,66.0,5.333333333333333,2.0
1936,Hungary,GOLD,10,72.0,6.666666666666667,4.0
1936,Hungary,SILVER,1,82.0,5.666666666666667,-9.0
1948,Hungary,BRONZE,11,83.0,7.333333333333333,10.0
1948,Hungary,GOLD,10,94.0,7.333333333333333,-1.0
1948,Hungary,SILVER,6,104.0,9.0,-4.0
1952,Hungary,BRONZE,16,110.0,10.666666666666666,10.0
1952,Hungary,GOLD,16,126.0,12.666666666666666,0.0
1952,Hungary,SILVER,9,142.0,13.666666666666666,-7.0
1956,Hungary,BRONZE,8,151.0,11.0,-1.0
1956,Hungary,GOLD,9,159.0,8.666666666666666,1.0
1956,Hungary,SILVER,10,168.0,9.0,1.0
1960,Hungary,BRONZE,7,178.0,8.666666666666666,-3.0
1960,Hungary,GOLD,6,185.0,7.666666666666667,-1.0
1960,Hungary,SILVER,8,191.0,7.0,2.0
1964,Hungary,BRONZE,5,199.0,6.333333333333333,-3.0
1964,Hungary,GOLD,10,204.0,7.666666666666667,5.0
1964,Hungary,SILVER,7,214.0,7.333333333333333,-3.0
1968,Hungary,BRONZE,12,221.0,9.666666666666666,5.0
1968,Hungary,GOLD,10,233.0,9.666666666666666,-2.0
1968,Hungary,SILVER,10,243.0,10.666666666666666,0.0
1972,Hungary,BRONZE,16,253.0,12.0,6.0
1972,Hungary,GOLD,6,269.0,10.666666666666666,-10.0
1972,Hungary,SILVER,13,275.0,11.666666666666666,7.0
1976,Hungary,BRONZE,13,288.0,10.666666666666666,0.0
1976,Hungary,GOLD,4,301.0,10.0,-9.0
1976,Hungary,SILVER,5,305.0,7.333333333333333,1.0
1980,Hungary,BRONZE,15,310.0,8.0,10.0
1980,Hungary,GOLD,7,325.0,9.0,-8.0
1980,Hungary,SILVER,11,332.0,11.0,4.0
1988,Hungary,BRONZE,6,343.0,8.0,-5.0
1988,Hungary,GOLD,11,349.0,9.333333333333334,5.0
1988,Hungary,SILVER,6,360.0,7.666666666666667,-5.0
1992,Hungary,BRONZE,7,366.0,8.0,1.0
1992,Hungary,GOLD,11,373.0,8.0,4.0
1992,Hungary,SILVER,12,384.0,10.0,1.0
1996,Hungary,BRONZE,10,396.0,11.0,-2.0
1996,Hungary,GOLD,7,406.0,9.666666666666666,-3.0
1996,Hungary,SILVER,4,413.0,7.0,-3.0
2000,Hungary,BRONZE,3,417.0,4.666666666666667,-1.0
2000,Hungary,GOLD,8,420.0,5.0,5.0
2000,Hungary,SILVER,6,428.0,5.666666666666667,-2.0
2004,Hungary,BRONZE,3,434.0,5.666666666666667,-3.0
2004,Hungary,GOLD,8,437.0,5.666666666666667,5.0
2004,Hungary,SILVER,6,445.0,5.666666666666667,-2.0
2008,Hungary,BRONZE,2,451.0,5.333333333333333,-4.0
2008,Hungary,GOLD,3,453.0,3.6666666666666665,1.0
2008,Hungary,SILVER,5,456.0,3.3333333333333335,2.0
2012,Hungary,BRONZE,6,461.0,4.666666666666667,1.0
2012,Hungary,GOLD,8,467.0,6.333333333333333,2.0
2012,Hungary,SILVER,4,475.0,6.0,-4.0
2016,Hungary,BRONZE,4,479.0,5.333333333333333,0.0
2016,Hungary,GOLD,8,483.0,5.333333333333333,4.0
2016,Hungary,SILVER,3,491.0,5.0,-5.0
2018,Hungary,GOLD,1,494.0,4.0,-2.0
2020,Hungary,BRONZE,7,495.0,3.6666666666666665,6.0
2020,Hungary,GOLD,6,502.0,4.666666666666667,-1.0
2020,Hungary,SILVER,7,508.0,6.666666666666667,1.0
2022,Hungary,BRONZE,2,515.0,5.0,-5.0
2022,Hungary,GOLD,1,517.0,3.3333333333333335,-1.0
1956,Iceland,SILVER,1,518.0,0.0,0.0
1984,Iceland,BRONZE,1,1.0,0.0,0.0
2000,Iceland,BRONZE,1,2.0,1.0,0.0
2008,Iceland,SILVER,1,3.0,1.0,0.0
1992,Independent Olympic Athletes,BRONZE,2,4.0,0.0,0.0
1992,Independent Olympic Athletes,SILVER,1,2.0,0.0,-1.0
2016,Independent Olympic Athletes,BRONZE,1,3.0,1.3333333333333333,0.0
2016,Independent Olympic Athletes,GOLD,1,4.0,1.0,0.0
1900,India,SILVER,2,5.0,0.0,0.0
1928,India,GOLD,1,2.0,0.0,-1.0
1932,India,GOLD,1,3.0,1.3333333333333333,0.0
1936,India,GOLD,1,4.0,1.0,0.0
1948,India,GOLD,1,5.0,1.0,0.0
1952,India,BRONZE,1,6.0,1.0,0.0
1952,India,GOLD,1,7.0,1.0,0.0
1956,India,GOLD,1,8.0,1.0,0.0
1960,India,SILVER,1,9.0,1.0,0.0
1964,India,GOLD,1,10.0,1.0,0.0
1968,India,BRONZE,1,11.0,1.0,0.0
1972,India,BRONZE,1,12.0,1.0,0.0
1980,India,GOLD,1,13.0,1.0,0.0
1996,India,BRONZE,1,14.0,1.0,0.0
2000,India,BRONZE,1,15.0,1.0,0.0
2004,India,SILVER,1,16.0,1.0,0.0
2008,India,BRONZE,2,17.0,1.3333333333333333,1.0
2008,India,GOLD,1,19.0,1.3333333333333333,-1.0
2012,India,BRONZE,4,20.0,2.3333333333333335,3.0
2012,India,SILVER,2,24.0,2.3333333333333335,-2.0
2016,India,BRONZE,1,26.0,2.3333333333333335,-1.0
2016,India,SILVER,1,27.0,1.3333333333333333,0.0
2020,India,BRONZE,4,28.0,2.0,3.0
2020,India,GOLD,1,32.0,2.0,-3.0
2020,India,SILVER,2,33.0,2.3333333333333335,1.0
1988,Indonesia,SILVER,1,35.0,0.0,0.0
1992,Indonesia,BRONZE,1,1.0,0.0,0.0
1992,Indonesia,GOLD,2,2.0,1.3333333333333333,1.0
1992,Indonesia,SILVER,2,4.0,1.6666666666666667,0.0
1996,Indonesia,BRONZE,2,6.0,2.0,0.0
1996,Indonesia,GOLD,1,8.0,1.6666666666666667,-1.0
1996,Indonesia,SILVER,1,9.0,1.3333333333333333,0.0
2000,Indonesia,BRONZE,2,10.0,1.3333333333333333,1.0
2000,Indonesia,GOLD,1,12.0,1.3333333333333333,-1.0
2000,Indonesia,SILVER,3,13.0,2.0,2.0
2004,Indonesia,BRONZE,2,16.0,2.0,-1.0
2004,Indonesia,GOLD,1,18.0,2.0,-1.0
2004,Indonesia,SILVER,1,19.0,1.3333333333333333,0.0
2008,Indonesia,BRONZE,4,20.0,2.0,3.0
2008,Indonesia,GOLD,1,24.0,2.0,-3.0
2008,Indonesia,SILVER,1,25.0,2.0,0.0
2012,Indonesia,BRONZE,1,26.0,1.0,0.0
2012,Indonesia,SILVER,2,27.0,1.3333333333333333,1.0
2016,Indonesia,GOLD,1,29.0,1.3333333333333333,-1.0
2016,Indonesia,SILVER,2,30.0,1.6666666666666667,1.0
2020,Indonesia,BRONZE,3,32.0,2.0,1.0
2020,Indonesia,GOLD,1,35.0,2.0,-2.0
2020,Indonesia,SILVER,1,36.0,1.6666666666666667,0.0
1960,Iraq,BRONZE,1,37.0,0.0,0.0
1928,Ireland,GOLD,1,1.0,0.0,0.0
1932,Ireland,GOLD,2,1.0,0.0,1.0
1952,Ireland,SILVER,1,3.0,1.3333333333333333,-1.0
1956,Ireland,BRONZE,3,4.0,2.0,2.0
1956,Ireland,GOLD,1,7.0,1.6666666666666667,-2.0
1956,Ireland,SILVER,1,8.0,1.6666666666666667,0.0
1964,Ireland,BRONZE,1,9.0,1.0,0.0
1980,Ireland,BRONZE,1,10.0,1.0,0.0
1980,Ireland,SILVER,1,11.0,1.0,0.0
1984,Ireland,SILVER,1,12.0,1.0,0.0
1992,Ireland,GOLD,1,13.0,1.0,0.0
1992,Ireland,SILVER,1,14.0,1.0,0.0
1996,Ireland,BRONZE,1,15.0,1.0,0.0
1996,Ireland,GOLD,3,16.0,1.6666666666666667,2.0
2000,Ireland,SILVER,1,19.0,1.6666666666666667,-2.0
2008,Ireland,BRONZE,2,20.0,2.0,1.0
2008,Ireland,SILVER,1,22.0,1.3333333333333333,-1.0
2012,Ireland,BRONZE,4,23.0,2.3333333333333335,3.0
2012,Ireland,GOLD,1,27.0,2.0,-3.0
2012,Ireland,SILVER,1,28.0,2.0,0.0
2016,Ireland,SILVER,2,29.0,1.3333333333333333,1.0
2020,Ireland,BRONZE,2,31.0,1.6666666666666667,0.0
2020,Ireland,GOLD,2,33.0,2.0,0.0
1948,Islamic Republic of Iran,BRONZE,1,35.0,0.0,0.0
1952,Islamic Republic of Iran,BRONZE,4,1.0,0.0,3.0
1952,Islamic Republic of Iran,SILVER,3,5.0,2.6666666666666665,-1.0
1956,Islamic Republic of Iran,BRONZE,1,8.0,2.6666666666666665,-2.0
1956,Islamic Republic of Iran,GOLD,2,9.0,2.0,1.0
1956,Islamic Republic of Iran,SILVER,2,11.0,1.6666666666666667,0.0
1960,Islamic Republic of Iran,BRONZE,3,13.0,2.3333333333333335,1.0
1960,Islamic Republic of Iran,SILVER,1,16.0,2.0,-2.0
1964,Islamic Republic of Iran,BRONZE,2,17.0,2.0,1.0
1968,Islamic Republic of Iran,BRONZE,2,19.0,1.6666666666666667,0.0
1968,Islamic Republic of Iran,GOLD,2,21.0,2.0,0.0
1968,Islamic Republic of Iran,SILVER,1,23.0,1.6666666666666667,-1.0
1972,Islamic Republic of Iran,BRONZE,1,24.0,1.3333333333333333,0.0
1972,Islamic Republic of Iran,SILVER,2,25.0,1.3333333333333333,1.0
1976,Islamic Republic of Iran,BRONZE,1,27.0,1.3333333333333333,-1.0
1976,Islamic Republic of Iran,SILVER,1,28.0,1.3333333333333333,0.0
1988,Islamic Republic of Iran,SILVER,1,29.0,1.0,0.0
1992,Islamic Republic of Iran,BRONZE,2,30.0,1.3333333333333333,1.0
1992,Islamic Republic of Iran,SILVER,1,32.0,1.3333333333333333,-1.0
1996,Islamic Republic of Iran,BRONZE,1,33.0,1.3333333333333333,0.0
1996,Islamic Republic of Iran,GOLD,1,34.0,1.0,0.0
1996,Islamic Republic of Iran,SILVER,1,35.0,1.0,0.0
2000,Islamic Republic of Iran,BRONZE,1,36.0,1.0,0.0
2000,Islamic Republic of Iran,GOLD,3,37.0,1.6666666666666667,2.0
2004,Islamic Republic of Iran,BRONZE,2,40.0,2.0,-1.0
2004,Islamic Republic of Iran,GOLD,2,42.0,2.3333333333333335,0.0
2004,Islamic Republic of Iran,SILVER,2,44.0,2.0,0.0
2008,Islamic Republic of Iran,BRONZE,1,46.0,1.6666666666666667,-1.0
2008,Islamic Republic of Iran,GOLD,1,47.0,1.3333333333333333,0.0
2012,Islamic Republic of Iran,BRONZE,1,48.0,1.0,0.0
2012,Islamic Republic of Iran,GOLD,6,49.0,2.6666666666666665,5.0
2012,Islamic Republic of Iran,SILVER,6,55.0,4.333333333333333,0.0
2016,Islamic Republic of Iran,BRONZE,4,61.0,5.333333333333333,-2.0
2016,Islamic Republic of Iran,GOLD,3,65.0,4.333333333333333,-1.0
2016,Islamic Republic of Iran,SILVER,1,68.0,2.6666666666666665,-2.0
2020,Islamic Republic of Iran,BRONZE,2,69.0,2.0,1.0
2020,Islamic Republic of Iran,GOLD,3,71.0,2.0,1.0
2020,Islamic Republic of Iran,SILVER,2,74.0,2.3333333333333335,-1.0
1992,Israel,BRONZE,1,76.0,0.0,0.0
1992,Israel,SILVER,1,1.0,0.0,0.0
1996,Israel,BRONZE,1,2.0,1.0,0.0
2000,Israel,BRONZE,1,3.0,1.0,0.0
2004,Israel,BRONZE,1,4.0,1.0,0.0
2004,Israel,GOLD,1,5.0,1.0,0.0
2008,Israel,BRONZE,1,6.0,1.0,0.0
2016,Israel,BRONZE,2,7.0,1.3333333333333333,1.0
2020,Israel,BRONZE,2,9.0,1.6666666666666667,0.0
2020,Israel,GOLD,2,11.0,2.0,0.0
1900,Italy,GOLD,3,13.0,0.0,0.0
1900,Italy,SILVER,2,3.0,0.0,-1.0
1908,Italy,GOLD,2,5.0,2.3333333333333335,0.0
1908,Italy,SILVER,2,7.0,2.0,0.0
1912,Italy,BRONZE,2,9.0,2.0,0.0
1912,Italy,GOLD,3,11.0,2.3333333333333335,1.0
1912,Italy,SILVER,1,14.0,2.0,-2.0
1920,Italy,BRONZE,5,15.0,3.0,4.0
1920,Italy,GOLD,13,20.0,6.333333333333333,8.0
1920,Italy,SILVER,5,33.0,7.666666666666667,-8.0
1924,Italy,BRONZE,5,38.0,7.666666666666667,0.0
1924,Italy,GOLD,8,43.0,6.0,3.0
1924,Italy,SILVER,3,51.0,5.333333333333333,-5.0
1928,Italy,BRONZE,7,54.0,6.0,4.0
1928,Italy,GOLD,7,61.0,5.666666666666667,0.0
1928,Italy,SILVER,5,68.0,6.333333333333333,-2.0
1932,Italy,BRONZE,12,73.0,8.0,7.0
1932,Italy,GOLD,12,85.0,9.666666666666666,0.0
1932,Italy,SILVER,12,97.0,12.0,0.0
1936,Italy,BRONZE,5,109.0,9.666666666666666,-7.0
1936,Italy,GOLD,8,114.0,8.333333333333334,3.0
1936,Italy,SILVER,9,122.0,7.333333333333333,1.0
1948,Italy,BRONZE,8,131.0,8.333333333333334,-1.0
1948,Italy,GOLD,9,139.0,8.666666666666666,1.0
1948,Italy,SILVER,11,148.0,9.333333333333334,2.0
1952,Italy,BRONZE,5,159.0,8.333333333333334,-6.0
1952,Italy,GOLD,9,164.0,8.333333333333334,4.0
1952,Italy,SILVER,9,173.0,7.666666666666667,0.0
1956,Italy,BRONZE,8,182.0,8.666666666666666,-1.0
1956,Italy,GOLD,9,190.0,8.666666666666666,1.0
1956,Italy,SILVER,8,199.0,8.333333333333334,-1.0
1960,Italy,BRONZE,14,207.0,10.333333333333334,6.0
1960,Italy,GOLD,13,221.0,11.666666666666666,-1.0
1960,Italy,SILVER,10,234.0,12.333333333333334,-3.0
1964,Italy,BRONZE,10,244.0,11.0,0.0
1964,Italy,GOLD,10,254.0,10.0,0.0
1964,Italy,SILVER,11,264.0,10.333333333333334,1.0
1968,Italy,BRONZE,9,275.0,10.0,-2.0
1968,Italy,GOLD,7,284.0,9.0,-2.0
1968,Italy,SILVER,4,291.0,6.666666666666667,-3.0
1972,Italy,BRONZE,11,295.0,7.333333333333333,7.0
1972,Italy,GOLD,7,306.0,7.333333333333333,-4.0
1972,Italy,SILVER,5,313.0,7.666666666666667,-2.0
1976,Italy,BRONZE,5,318.0,5.666666666666667,0.0
1976,Italy,GOLD,3,323.0,4.333333333333333,-2.0
1976,Italy,SILVER,9,326.0,5.666666666666667,6.0
1980,Italy,BRONZE,4,335.0,5.333333333333333,-5.0
1980,Italy,GOLD,8,339.0,7.0,4.0
1980,Italy,SILVER,5,347.0,5.666666666666667,-3.0
1984,Italy,BRONZE,12,352.0,8.333333333333334,7.0
1984,Italy,GOLD,16,364.0,11.0,4.0
1984,Italy,SILVER,6,380.0,11.333333333333334,-10.0
1988,Italy,BRONZE,6,386.0,9.333333333333334,0.0
1988,Italy,GOLD,8,392.0,6.666666666666667,2.0
1988,Italy,SILVER,5,400.0,6.333333333333333,-3.0
1992,Italy,BRONZE,12,405.0,8.333333333333334,7.0
1992,Italy,GOLD,10,417.0,9.0,-2.0
1992,Italy,SILVER,11,427.0,11.0,1.0
1994,Italy,BRONZE,8,438.0,9.666666666666666,-3.0
1994,Italy,GOLD,7,446.0,8.666666666666666,-1.0
1994,Italy,SILVER,5,453.0,6.666666666666667,-2.0
1996,Italy,BRONZE,12,458.0,8.0,7.0
1996,Italy,GOLD,13,470.0,10.0,1.0
1996,Italy,SILVER,10,483.0,11.666666666666666,-3.0
1998,Italy,BRONZE,2,493.0,8.333333333333334,-8.0
1998,Italy,GOLD,2,495.0,4.666666666666667,0.0
1998,Italy,SILVER,6,497.0,3.3333333333333335,4.0
2000,Italy,BRONZE,13,503.0,7.0,7.0
2000,Italy,GOLD,13,516.0,10.666666666666666,0.0
2000,Italy,SILVER,8,529.0,11.333333333333334,-5.0
2002,Italy,BRONZE,5,537.0,8.666666666666666,-3.0
2002,Italy,GOLD,4,542.0,5.666666666666667,-1.0
2002,Italy,SILVER,4,546.0,4.333333333333333,0.0
2004,Italy,BRONZE,11,550.0,6.333333333333333,7.0
2004,Italy,GOLD,10,561.0,8.333333333333334,-1.0
2004,Italy,SILVER,11,571.0,10.666666666666666,1.0
2006,Italy,BRONZE,6,582.0,9.0,-5.0
2006,Italy,GOLD,5,588.0,7.333333333333333,-1.0
2008,Italy,BRONZE,10,593.0,7.0,5.0
2008,Italy,GOLD,8,603.0,7.666666666666667,-2.0
2008,Italy,SILVER,9,611.0,9.0,1.0
2010,Italy,BRONZE,3,620.0,6.666666666666667,-6.0
2010,Italy,GOLD,1,623.0,4.333333333333333,-2.0
2010,Italy,SILVER,1,624.0,1.6666666666666667,0.0
2012,Italy,BRONZE,11,625.0,4.333333333333333,10.0
2012,Italy,GOLD,8,636.0,6.666666666666667,-3.0
2012,Italy,SILVER,9,644.0,9.333333333333334,1.0
2014,Italy,BRONZE,6,653.0,7.666666666666667,-3.0
2014,Italy,SILVER,2,659.0,5.666666666666667,-4.0
2016,Italy,BRONZE,8,661.0,5.333333333333333,6.0
2016,Italy,GOLD,8,669.0,6.0,0.0
2016,Italy,SILVER,12,677.0,9.333333333333334,4.0
2018,Italy,BRONZE,5,689.0,8.333333333333334,-7.0
2018,Italy,GOLD,3,694.0,6.666666666666667,-2.0
2018,Italy,SILVER,2,697.0,3.3333333333333335,-1.0
2020,Italy,BRONZE,20,699.0,8.333333333333334,18.0
2020,Italy,GOLD,10,719.0,10.666666666666666,-10.0
2020,Italy,SILVER,10,729.0,13.333333333333334,0.0
2022,Italy,BRONZE,8,739.0,9.333333333333334,-2.0
2022,Italy,GOLD,2,747.0,6.666666666666667,-6.0
2022,Italy,SILVER,7,749.0,5.666666666666667,5.0
1948,Jamaica,GOLD,1,756.0,0.0,0.0
1948,Jamaica,SILVER,2,1.0,0.0,1.0
1952,Jamaica,GOLD,2,3.0,1.6666666666666667,0.0
1952,Jamaica,SILVER,3,5.0,2.3333333333333335,1.0
1968,Jamaica,SILVER,1,8.0,2.0,-2.0
1972,Jamaica,BRONZE,1,9.0,1.6666666666666667,0.0
1976,Jamaica,GOLD,1,10.0,1.0,0.0
1976,Jamaica,SILVER,1,11.0,1.0,0.0
1980,Jamaica,BRONZE,3,12.0,1.6666666666666667,2.0
